6
runoff 1
basin_cfs 1
basin_ssflow_cfs 1
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_dunnian 1
220 1983 5 8 0 0 0   3.100E+01  1.065E+01  8.444E+00 -1.930E+00  2.783E-01  9.736E-04
221 1983 5 9 0 0 0   3.200E+01  1.019E+01  7.994E+00 -1.913E+00  2.856E-01  9.949E-04
222 1983 5 10 0 0 0   3.100E+01  1.123E+01  8.674E+00 -1.949E+00  6.047E-01  2.101E-03
223 1983 5 11 0 0 0   3.100E+01  1.362E+01  1.083E+01 -1.997E+00  7.882E-01  2.739E-03
224 1983 5 12 0 0 0   3.500E+01  8.834E+00  6.821E+00 -1.944E+00  6.839E-02  2.376E-04
225 1983 5 13 0 0 0   4.000E+01  9.693E+00  7.361E+00 -1.899E+00  4.333E-01  1.515E-03
226 1983 5 14 0 0 0   4.700E+01  8.605E+00  6.605E+00 -1.869E+00  1.310E-01  4.549E-04
227 1983 5 15 0 0 0   6.200E+01  9.034E+00  6.692E+00 -1.856E+00  4.856E-01  1.695E-03
228 1983 5 16 0 0 0   6.700E+01  7.381E+00  5.444E+00 -1.815E+00  1.220E-01  4.259E-04
229 1983 5 17 0 0 0   7.000E+01  9.064E+00  6.746E+00 -1.797E+00  5.207E-01  1.819E-03
230 1983 5 18 0 0 0   7.900E+01  8.319E+00  6.233E+00 -1.834E+00  2.515E-01  8.701E-04
231 1983 5 19 0 0 0   9.400E+01  8.301E+00  6.226E+00 -1.847E+00  2.277E-01  7.860E-04
232 1983 5 20 0 0 0   1.050E+02  1.015E+01  7.546E+00 -1.871E+00  7.324E-01  2.551E-03
233 1983 5 21 0 0 0   1.200E+02  9.778E+00  7.378E+00 -1.903E+00  4.966E-01  1.722E-03
